79695,Expendables, The (2010),Action|Adventure|Thriller,not set
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,not set,not set
79720,Animal Kingdom (2010),Crime|Drama,not set,not set
79796,Centurion (2010),Action|Adventure|Drama|Thriller|War,not set,not set
79824,Babies (Bébé(s)) (2010),Documentary,not set,not set
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,not set,not set
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,not set,not set
79946,Joneses, The (2009),Comedy|Drama,not set
80026,Tekken (2010),Action|Sci-Fi,not set,not set
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,not set,not set
80126,American, The (2010),Drama|Thriller,not set
80166,Switch, The (2010),Comedy|Romance,not set
80185,GasLand (2010),Documentary,not set,not set
80217,Hated (1994),Documentary,not set,not set
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,not set,not set
80241,Going the Distance (2010),Comedy|Romance,not set,not set
80346,Song to Remember, A (1945),Drama,not set
80350,Vampires Suck (2010),Comedy,not set,not set
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,not set,not set
80463,Social Network, The (2010),Drama,not set
80489,Town, The (2010),Crime|Drama|Thriller,not set
80549,Easy A (2010),Comedy|Romance,not set,not set
80551,Eat Pray Love (2010),Drama|Romance,not set,not set
80553,Howl (2010),Drama,not set,not set
80572,I'm Still Here (2010),Comedy|Drama,not set,not set
80584,Patrik Age 1.5 (Patrik 1,5) (2008),Comedy|Drama|Romance,not set
80586,Flipped (2010),Comedy|Drama|Romance,not set,not set
80590,Wall Street: Money Never Sleeps (2010),Drama,not set,not set
80599,Buster Keaton: A Hard Act to Follow (1987),Documentary,not set,not set
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,not set,not set
80693,It's Kind of a Funny Story (2010),Comedy|Drama,not set,not set
80717,Voyeur (Abel) (1986),Comedy,not set,not set
80727,Middle Men (2009),Comedy|Crime|Drama,not set,not set
80736,Poughkeepsie Tapes, The (2007),Horror|Mystery|Thriller,not set
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,not set,not set
80831,Let Me In (2010),Drama|Horror|Mystery,not set,not set
80839,Secretariat (2010),Adventure|Drama,not set,not set
80844,Lake Mungo (2008),Drama|Mystery|Thriller,not set,not set
80846,Devil (2010),Horror|Mystery|Thriller,not set,not set
80858,You Again (2010),Comedy,not set,not set
80860,Life as We Know It (2010),Comedy|Romance,not set,not set
80862,Catfish (2010),Documentary|Mystery,not set,not set
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,not set,not set
80906,Inside Job (2010),Documentary,not set,not set
80917,Monsters (2010),Drama|Sci-Fi,not set,not set
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,not set,not set
81018,Illusionist, The (L'illusionniste) (2010),Animation,not set
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),Comedy|Crime|Romance,not set,not set
81083,Kaboom (2010),Comedy|Sci-Fi,not set,not set
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,not set,not set
81138,7 Days (Les 7 jours du talion) (2010),Thriller,not set,not set
81156,Jackass 3D (2010),Action|Comedy|Documentary,not set,not set
81158,Restrepo (2010),Documentary|War,not set,not set
81191,Waiting for 'Superman' (2010),Documentary,not set,not set
81229,Red (2010),Action|Comedy,not set,not set
81417,Paranormal Activity 2 (2010),Horror|IMAX,not set,not set
81512,Hereafter (2010),Drama|Fantasy,not set,not set
81516,Black Death (2010),Adventure|Drama|Horror|Mystery,not set,not set
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,not set,not set
81537,Due Date (2010),Comedy,not set,not set
81562,127 Hours (2010),Adventure|Drama|Thriller,not set,not set
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,not set,not set
81591,Black Swan (2010),Drama|Thriller,not set,not set
81641,Fair Game (2010),Drama|Thriller,not set,not set
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),Action|Sci-Fi,not set,not set
81782,Unstoppable (2010),Action|Drama|Thriller,not set,not set
81784,Morning Glory (2010),Comedy|Drama|Romance,not set,not set
81786,Certified Copy (Copie conforme) (2010),Drama,not set,not set
81788,Next Three Days, The (2010),Crime|Drama|Romance|Thriller,not set
81819,Biutiful (2010),Drama,not set,not set
81831,First Beautiful Thing, The (La prima cosa bella) (2010),Comedy|Drama,not set
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,not set,not set
81845,King's Speech, The (2010),Drama,not set
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,not set,not set
81898,Agony and the Ecstasy of Phil Spector, The (2009),Documentary,not set
81910,Art of the Steal, The (2009),Documentary,not set
81932,Fighter, The (2010),Drama,not set
81949,Romantics, The (2010),Comedy|Drama|Romance,not set
82035,Cocaine Cowboys II: Hustlin' With the Godmother (2008),Crime|Documentary,not set,not set
82037,Tillman Story, The (2010),Documentary,not set
82041,Loved Ones, The (2009),Horror,not set
82093,London Boulevard (2010),Crime|Romance,not set,not set
82095,Skyline (2010),Sci-Fi|Thriller,not set,not set
82150,Bunny and the Bull (2009),Adventure|Comedy|Drama,not set,not set
82152,Beastly (2011),Drama|Fantasy|Romance,not set,not set
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,not set,not set
82169,Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010),Adventure|Children|Fantasy,not set
82173,Tiny Furniture (2010),Comedy,not set,not set
82202,Tourist, The (2010),Drama|Thriller,not set
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,not set,not set
82313,Nightfall (1957),Crime|Drama|Film-Noir,not set,not set
82378,All Good Things (2010),Drama|Mystery|Thriller,not set,not set
82459,True Grit (2010),Western,not set,not set
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,not set,not set
82463,Another Year (2010),Drama,not set,not set
82499,How Do You Know (2010),Comedy|Drama|Romance,not set,not set
82527,Barney's Version (2010),Drama,not set,not set
82534,Company Men, The (2010),Drama,not set
82608,Zerophilia (2005),Comedy|Romance,not set,not set
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,not set,not set
82852,Little Fockers (2010),Comedy,not set,not set
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,not set,not set
82934,Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009),Documentary,not set
83086,Burlesque (2010),Drama|Musical|Romance,not set,not set
83096,Haunted House, The (1921),Comedy,not set
83132,Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010),Animation|Children|Fantasy,not set
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,not set,not set
83177,Yogi Bear (2010),Children|Comedy,not set,not set
83270,Made in Dagenham (2010),Comedy|Drama,not set,not set
83293,Waste Land (2010),Documentary,not set,not set
83318,Goat, The (1921),Comedy,not set
83322,Boat, The (1921),Comedy,not set
83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),Documentary,not set,not set
83349,Green Hornet, The (2011),Action|Comedy|Crime|Fantasy|Thriller|IMAX,not set
83359,Play House, The (1921),Comedy,not set
83361,Paleface, The (1922),Comedy,not set
83374,Warrior's Way, The (2010),Action|Fantasy|Western,not set
83411,Cops (1922),Comedy,not set,not set
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,not set,not set
83506,Ricky Gervais Live 4: Science (2010),Comedy,not set,not set
83603,Fern flowers (Fleur de fougère) (1949),Animation,not set,not set
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,not set,not set
83803,Day & Night (2010),Animation|Children,not set,not set
83827,Marwencol (2010),Documentary,not set,not set
83829,Scorpio Rising (1964),(no genres listed),not set,not set
83910,Dilemma, The (2011),Comedy|Drama,not set
83976,Trip, The (2010),Comedy|Drama,not set
84098,Phone Call from a Stranger (1952),Drama,not set,not set
84116,Poetry (Shi) (2010),Drama,not set,not set
84152,Limitless (2011),Sci-Fi|Thriller,not set,not set
84154,Transcendent Man (2009),Documentary,not set,not set
84160,Wishful Drinking (2010),Documentary,not set,not set
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,not set,not set
84236,White Stripes Under Great White Northern Lights, The (2009),Documentary,not set
84304,What Women Want (a.k.a. I Know a Woman's Heart) (2011),Comedy|Romance,not set,not set
84312,Home Alone 4 (2002),Children|Comedy|Crime,not set,not set
84374,No Strings Attached (2011),Comedy|Romance,not set,not set
84392,Lincoln Lawyer, The (2011),Crime|Drama|Thriller,not set
84395,Rite, The (2011),Drama|Horror|Thriller,not set
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,not set,not set
84506,Silent Souls (Ovsyanki) (2010),Drama,not set,not set
84601,Unknown (2011),Drama|Mystery|Thriller,not set,not set
84615,Cedar Rapids (2011),Comedy,not set,not set
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,not set,not set
84696,Burke and Hare (2010),Comedy|Thriller,not set,not set
84772,Paul (2011),Adventure|Comedy|Sci-Fi,not set,not set
84844,Brother 2 (Brat 2) (2000),Crime|Drama,not set,not set
84847,Emma (2009),Comedy|Drama|Romance,not set,not set
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,not set,not set
84950,Take Me Home Tonight (2011),Comedy|Drama,not set,not set
84952,Confessions (Kokuhaku) (2010),Drama|Horror,not set,not set
84954,Adjustment Bureau, The (2011),Romance|Sci-Fi|Thriller,not set
85016,Cropsey (2009),Documentary|Horror,not set,not set
85020,Mechanic, The (2011),Action|Drama|Thriller,not set
85022,Hall Pass (2011),Comedy,not set,not set
85025,Eagle, The (2011),Adventure|Drama,not set
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,not set,not set
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,not set,not set
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,not set,not set
85213,Sunset Limited, The (2011),Drama,not set
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,not set,not set
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,not set,not set
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,not set,not set
85367,Just Go with It (2011),Comedy|Romance,not set,not set
85394,Cave of Forgotten Dreams (2010),Documentary,not set,not set
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,not set,not set
85399,Big Mommas: Like Father, Like Son (2011),Comedy,not set
85401,Super (2010),Action|Comedy|Drama,not set,not set
85412,Troll Hunter, The (Trolljegeren) (2010),Fantasy|Horror,not set
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,not set,not set
85438,Jane Eyre (2011),Drama|Romance,not set,not set
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,not set,not set
85572,New Daughter, The (2009),Horror|Thriller,not set
85612,Eden (2006),Drama|Romance,not set,not set
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi,not set,not set
85774,Senna (2010),Documentary,not set,not set
85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,not set,not set
85788,Insidious (2010),Fantasy|Horror|Thriller,not set,not set
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,not set,not set
85881,Win Win (2011),Comedy|Drama,not set,not set
86000,Boy (2010),Comedy|Drama,not set,not set
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,not set,not set
86028,Henry's Crime (2010),Comedy|Crime,not set,not set
86059,Hop (2011),Animation|Children|Comedy,not set,not set
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action,not set,not set
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,not set,not set
86290,American: The Bill Hicks Story (2009),Comedy|Documentary,not set,not set
86293,Arthur (2011),Comedy,not set,not set
86298,Rio (2011),Adventure|Animation|Children|Comedy,not set,not set
86320,Melancholia (2011),Drama|Sci-Fi,not set,not set
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,not set,not set
86345,Louis C.K.: Hilarious (2010),Comedy,not set,not set
86347,Louis C.K.: Chewed Up (2008),Comedy,not set,not set
86377,Louis C.K.: Shameless (2007),Comedy,not set,not set
86487,Mildred Pierce (2011),Drama,not set,not set
86504,Voices from the List (2004),Documentary,not set,not set
86548,Water for Elephants (2011),Drama|Romance,not set,not set
86593,African Cats (2011),Adventure|Documentary,not set,not set
86626,Socialism (Film socialisme) (2010),Drama,not set,not set
86644,Fast Five (Fast and the Furious 5, The) (2011),Action|Crime|Drama|Thriller|IMAX,not set
86721,Idiots and Angels (2008),Animation|Drama|Fantasy,not set,not set
86781,Incendies (2010),Drama|Mystery|War,not set,not set
86817,Something Borrowed (2011),Comedy|Drama|Romance,not set,not set
86833,Bridesmaids (2011),Comedy,not set,not set
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,not set,not set
86852,Beaver, The (2011),Drama,not set
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,not set,not set
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,not set,not set
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,not set,not set
86884,Kid With a Bike, The (Le gamin au vélo) (2011),Drama,not set
86892,The Man from Nowhere (2010),Action|Crime|Thriller,not set,not set
86898,Tree of Life, The (2011),Drama,not set
86911,Hangover Part II, The (2011),Comedy,not set
86982,Destroy All Monsters (Kaijû sôshingeki) (1968),Action|Sci-Fi|Thriller,not set,not set
87192,Attack the Block (2011),Action|Comedy|Sci-Fi,not set,not set
87205,Tunnel, The (2011),Drama|Horror|Thriller,not set
87218,He Ran All the Way (1951),Crime|Drama|Film-Noir,not set,not set
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,not set,not set
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,not set,not set
87234,Submarine (2010),Comedy|Drama|Romance,not set,not set
87298,Everything Must Go (2010),Comedy|Drama,not set,not set
87304,Beginners (2010),Drama,not set,not set
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,not set,not set
87383,Curly Top (1935),Children|Musical|Romance,not set,not set
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,not set,not set
87444,Elektra Luxx (2010),Comedy,not set,not set
87483,Mr. Popper's Penguins (2011),Comedy,not set,not set
87485,Bad Teacher (2011),Comedy,not set,not set
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,not set,not set
87522,Larry Crowne (2011),Comedy|Drama|Romance,not set,not set
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,not set,not set
87598,Dolly Sisters, The (1945),Drama|Musical|Romance,not set
87660,Too Big to Fail (2011),Drama,not set,not set
87785,Takers (2010),Action|Crime|Thriller,not set,not set
87869,Horrible Bosses (2011),Comedy|Crime,not set,not set
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,not set,not set
87884,Savage Messiah (1972),Drama,not set,not set
87930,Page One: Inside the New York Times (2011),Documentary,not set,not set
87975,Burn Notice: The Fall of Sam Axe (2011),Crime|Drama|Mystery,not set,not set
88024,To Sleep with Anger (1990),Drama,not set,not set
88106,Mahler (1974),Drama,not set,not set
88118,Perfect Host, The (2010),Crime|Drama|Thriller,not set
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,not set,not set
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,not set,not set
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,not set,not set
88179,One Day (2011),Drama|Romance,not set,not set
88235,Guard, The (2011),Comedy|Crime,not set
88267,Winnie the Pooh (2011),Animation|Children|Comedy,not set,not set
88272,Woman, The (2011),Horror,not set
88345,Mike's New Car (2002),Animation|Comedy,not set,not set
88356,Smurfs, The (2011),Animation|Children|Comedy,not set
88380,Dylan Dog: Dead of Night (2010),Comedy|Horror|Mystery|Thriller,not set,not set
88405,Friends with Benefits (2011),Comedy|Romance,not set,not set
88672,Our Idiot Brother (2011),Comedy,not set,not set
88682,Letter to Elia, A (2010),Documentary,not set
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,not set,not set
88785,Change-Up, The (2011),Comedy,not set
88810,Help, The (2011),Drama,not set
88812,30 Minutes or Less (2011),Action|Comedy|Crime,not set,not set
88879,Gantz (2011),Action|Horror|Sci-Fi,not set,not set
88932,Final Destination 5 (2011),Horror|Thriller|IMAX,not set,not set
88950,Conspirator, The (2010),Drama,not set
88954,Very Harold & Kumar 3D Christmas, A (2011),Comedy,not set
89000,Carancho (2010),Crime|Drama|Romance,not set,not set
89030,Fright Night (2011),Comedy|Horror,not set,not set
89039,Another Earth (2011),Drama|Romance|Sci-Fi,not set,not set
89045,Rocky VI (1986) ,Comedy,not set,not set
89047,Hesher (2010),Drama,not set,not set
89072,Stake Land (2010),Horror,not set,not set
89085,Debt, The (2011),Drama|Thriller,not set
89087,Colombiana (2011),Action|Adventure|Drama|Thriller,not set,not set
89090,Bill Cunningham New York (2011),Documentary,not set,not set
89102,Freakonomics (2010),Documentary,not set,not set
89118,Skin I Live In, The (La piel que habito) (2011),Drama,not set
89194,Prom (2011),Comedy|Drama,not set,not set
89203,Magic Trip (2011),Documentary,not set,not set
89260,Project Nim (2011),Documentary,not set,not set
89300,Win/win (2010),Drama,not set,not set
89305,Inbetweeners Movie, The (2011),Adventure|Comedy,not set
89321,Future, The (2011),Drama,not set
89337,Interrupters, The (2011),Documentary,not set
89343,Red State (2011),Action|Crime|Horror|Thriller,not set,not set
89356,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),Comedy,not set,not set
89388,I Don't Know How She Does It (2011),Comedy,not set,not set
89408,April Love (1957),Comedy|Drama|Musical,not set,not set
89427,Shark Night 3D (2011),Horror|Thriller,not set,not set
89470,Contagion (2011),Sci-Fi|Thriller|IMAX,not set,not set
89492,Moneyball (2011),Drama,not set,not set
89678,Northanger Abbey (2007),Drama|Romance,not set,not set
89745,Avengers, The (2012),Action|Adventure|Sci-Fi|IMAX,not set
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,not set,not set
89759,Separation, A (Jodaeiye Nader az Simin) (2011),Drama,not set
89761,Dangerous Method, A (2011),Drama|Thriller,not set
89774,Warrior (2011),Drama,not set,not set
89804,Ides of March, The (2011),Drama,not set
89837,Kill List (2011),Horror|Mystery|Thriller,not set,not set
89840,Killer Elite (2011),Action|Thriller,not set,not set
89864,50/50 (2011),Comedy|Drama,not set,not set
89870,Clapham Junction (2007),Drama,not set,not set
89881,Superman and the Mole-Men (1951),Children|Mystery|Sci-Fi,not set,not set
89904,The Artist (2011),Comedy|Drama|Romance,not set,not set
90057,Take Shelter (2011),Drama,not set,not set
90061,Myth of the American Sleepover, The (2010),Comedy|Drama|Romance,not set
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,not set,not set
90266,Buck (2011),Documentary,not set,not set
90343,Footloose (2011),Comedy|Drama|Musical,not set,not set
90345,Thing, The (2011),Horror|Mystery|Sci-Fi|Thriller,not set
90357,Tyrannosaur (2011),Drama,not set,not set
90374,Martha Marcy May Marlene (2011),Drama|Thriller,not set,not set
90376,We Need to Talk About Kevin (2011),Drama|Thriller,not set,not set
90403,Three Musketeers, The (2011),Action|Adventure,not set
90405,In Time (2011),Crime|Sci-Fi|Thriller,not set,not set
90428,Margaret (2011),Drama,not set,not set
90430,Carnage (2011),Comedy|Drama,not set,not set
90439,Margin Call (2011),Drama|Thriller,not set,not set
90469,Paranormal Activity 3 (2011),Horror,not set,not set
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller,not set,not set
90524,Abduction (2011),Action|Drama|Mystery|Thriller,not set,not set
90531,Shame (2011),Drama,not set,not set
90576,What's Your Number? (2011),Comedy|Romance,not set,not set
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,not set,not set
90603,Batman: Year One (2011),Action|Animation|Crime,not set,not set
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,not set,not set
90717,Tower Heist (2011),Action|Comedy|Crime,not set,not set
90719,J. Edgar (2011),Drama,not set,not set
90738,Double, The (2011),Action|Crime|Drama|Mystery|Thriller,not set
90746,Adventures of Tintin, The (2011),Action|Animation|Mystery|IMAX,not set
90863,George Harrison: Living in the Material World (2011),Documentary,not set,not set
90866,Hugo (2011),Children|Drama|Mystery,not set,not set
90870,Trespass (2011),Crime|Drama|Thriller,not set,not set
90888,Immortals (2011),Action|Drama|Fantasy,not set,not set
90890,Jack and Jill (2011),Comedy,not set,not set
91077,Descendants, The (2011),Comedy|Drama,not set
91094,Muppets, The (2011),Children|Comedy|Musical,not set
91104,Twilight Saga: Breaking Dawn - Part 1, The (2011),Adventure|Drama|Fantasy|Romance,not set
91126,War Horse (2011),Drama|War,not set,not set
91128,Rum Diary, The (2011),Comedy|Drama|Thriller,not set
91134,My Week with Marilyn (2011),Drama,not set,not set
91199,Weekend (2011),Drama|Romance,not set,not set
91273,Bunraku (2010),Action|Drama|Fantasy,not set,not set
91286,Little Colonel, The (1935),Children|Comedy|Crime|Drama,not set
91323,Sitter, The (2011),Comedy,not set
91325,Extremely Loud and Incredibly Close (2011),Drama,not set,not set
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,not set,not set
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama,not set,not set
91470,Violet & Daisy (2011),Action|Drama,not set,not set
91483,Bullet to the Head (2012),Action|Crime|Film-Noir,not set,not set
91485,Expendables 2, The (2012),Action|Adventure,not set
91488,Snowman, The (1982),Animation|Children|Musical,not set
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,not set,not set
91505,Clone (Womb) (2010),Drama|Romance|Sci-Fi,not set,not set
91529,Dark Knight Rises, The (2012),Action|Adventure|Crime|IMAX,not set
91535,Bourne Legacy, The (2012),Action|Adventure|Drama|Thriller|IMAX,not set
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,not set,not set
91548,Life in a Day (2011),Documentary|Drama,not set,not set
91582,Stagecoach (1966),Western,not set,not set
91610,Toronto Stories (2008),Drama,not set,not set
91622,Young Adult (2011),Comedy|Drama,not set,not set
91628,New Year's Eve (2011),Comedy|Romance,not set,not set
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,not set,not set
91653,We Bought a Zoo (2011),Comedy|Drama,not set,not set
91658,Girl with the Dragon Tattoo, The (2011),Drama|Thriller,not set
91660,Darkest Hour, The (2011),Action|Horror|Sci-Fi|Thriller,not set
91673,Albert Nobbs (2011),Drama,not set,not set
91688,Salvation Boulevard (2011),Comedy|Thriller,not set,not set
91690,Friends with Kids (2011),Comedy,not set,not set
91842,Contraband (2012),Action|Crime|Drama|Thriller,not set,not set
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary,not set,not set
91873,Joyful Noise (2012),Comedy|Musical,not set,not set
91886,Dolphin Tale (2011),Children|Drama,not set,not set
91890,Iron Lady, The (2011),Drama,not set
91935,Albatross (2011),Drama,not set,not set
91947,Revenant, The (2009),Comedy|Horror,not set
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,not set,not set
91976,Grey, The (2012),Action|Drama,not set
91978,Man on a Ledge (2012),Crime|Thriller,not set,not set
92004,Chill Out! (Descongélate!) (2003),Comedy|Drama,not set,not set
92008,Haywire (2011),Action|Thriller,not set,not set
92048,Whistleblower, The (2010),Drama|Thriller,not set
92058,Human Centipede II (Full Sequence), The (2011),Horror,not set
92163,Fados (2007),Documentary|Musical,not set,not set
92198,Seeking Justice (2011),Action|Drama|Thriller,not set,not set
92206,Hostel: Part III (2011) ,Horror|Thriller,not set,not set
92210,Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010),Adventure|Animation|Drama|Mystery|Sci-Fi,not set
92234,Red Tails (2012),Action|Adventure|Drama|War,not set,not set
92259,Intouchables (2011),Comedy|Drama,not set,not set
92264,One for the Money (2012),Action|Comedy|Crime,not set,not set
92309,Innkeepers, The (2011),Horror|Thriller,not set
92420,Chronicle (2012),Action|Sci-Fi|Thriller,not set,not set
92424,Dottie Gets Spanked (1993),Drama,not set,not set
92439,Art of Getting By, The (2011),Drama|Romance,not set
92494,Dylan Moran: Monster (2004),Comedy|Documentary,not set,not set
92496,Dylan Moran: Like, Totally (2006),Comedy,not set
92498,Dylan Moran Live: What It Is (2009),Comedy,not set,not set
92507,Safe House (2012),Action|Crime|Mystery|Thriller,not set,not set
92509,Vow, The (2012),Drama|Romance,not set
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,not set,not set
92613,Holding Trevor (2007),Drama|Romance,not set,not set
92665,For a Good Time, Call... (2012),Comedy|Drama|Romance,not set
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,not set,not set
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,not set,not set
92751,Kokowääh (2011),Comedy,not set,not set
92756,Hearts of the West (1975),Comedy|Western,not set,not set
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,not set,not set
92954,Prayers for Bobby (2009),Drama,not set,not set
92966,Love Wrecked (2005),Comedy|Romance,not set,not set
93040,Civil War, The (1990),Documentary|War,not set
93061,October Baby (2011),Drama,not set,not set
93242,Gone (2012),Drama|Thriller,not set,not set
93265,Courageous (2011),Drama,not set,not set
93270,Project X (2012),Comedy,not set,not set
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,not set,not set
93287,Big Year, The (2011),Comedy,not set
93320,Trailer Park Boys (1999),Comedy|Crime,not set,not set
93324,Undefeated (2011),Documentary,not set,not set
93326,This Means War (2012),Action|Comedy|Romance,not set,not set
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,not set,not set
93422,Starbuck (2011),Comedy,not set,not set
93432,Forks Over Knives (2011),Documentary,not set,not set
93443,Goon (2011),Comedy|Drama,not set,not set
93498,Game Change (2012),Drama,not set,not set
93510,21 Jump Street (2012),Action|Comedy|Crime,not set,not set
93512,Jeff, Who Lives at Home (2012),Comedy|Drama,not set
93563,Lockout (2012),Action|Sci-Fi|Thriller,not set,not set
93693,Casa de mi Padre (2012),Comedy,not set,not set
93700,Corman's World: Exploits of a Hollywood Rebel (2011),Documentary,not set,not set
93721,Jiro Dreams of Sushi (2011),Documentary,not set,not set
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,not set,not set
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,not set,not set
93831,American Reunion (American Pie 4) (2012),Comedy,not set,not set
93838,The Raid: Redemption (2011),Action|Crime,not set,not set
93840,Cabin in the Woods, The (2012),Comedy|Horror|Sci-Fi|Thriller,not set
93855,God Bless America (2011),Comedy|Drama,not set,not set
93980,Three Stooges, The (2012),Comedy,not set
93982,Raven, The (2012),Mystery|Thriller,not set
94011,Big Bang, The (2011),Action|Thriller,not set
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,not set,not set
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,not set,not set
